| name                         | title                        | level | facing   | categories      | description                                                                                                                                                                                                                                                 | detail                                                                                                                                                                                                                                                                                                                                                                                                                                                          | remediation                                                                                      | metadata                                                  | cache_key                                                                          |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_comments\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{"Users can comment on visible posts","Users can insert comments on visible posts","Users can manage comments on posts they can see."}\`                                                                                                                                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_comments","type":"table","schema":"public"} | multiple_permissive_policies_public_post_comments_anon_INSERT                      |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_comments\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{"Users can manage comments on posts they can see.","Users can view comments on visible posts"}\`                                                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_comments","type":"table","schema":"public"} | multiple_permissive_policies_public_post_comments_anon_SELECT                      |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_comments\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{"Users can delete own comments","Users can manage comments on posts they can see."}\`                                                                                                                                                                                                                                     | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_comments","type":"table","schema":"public"} | multiple_permissive_policies_public_post_comments_authenticated_DELETE             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_comments\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{"Users can comment on visible posts","Users can insert comments on visible posts","Users can manage comments on posts they can see."}\`                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_comments","type":"table","schema":"public"} | multiple_permissive_policies_public_post_comments_authenticated_INSERT             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_comments\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{"Users can manage comments on posts they can see.","Users can view comments on visible posts"}\`                                                                                                                                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_comments","type":"table","schema":"public"} | multiple_permissive_policies_public_post_comments_authenticated_SELECT             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_comments\` has multiple permissive policies for role \`authenticator\` for action \`DELETE\`. Policies include \`{"Users can delete own comments","Users can manage comments on posts they can see."}\`                                                                                                                                                                                                                                     | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_comments","type":"table","schema":"public"} | multiple_permissive_policies_public_post_comments_authenticator_DELETE             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_comments\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{"Users can comment on visible posts","Users can insert comments on visible posts","Users can manage comments on posts they can see."}\`                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_comments","type":"table","schema":"public"} | multiple_permissive_policies_public_post_comments_authenticator_INSERT             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_comments\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{"Users can manage comments on posts they can see.","Users can view comments on visible posts"}\`                                                                                                                                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_comments","type":"table","schema":"public"} | multiple_permissive_policies_public_post_comments_authenticator_SELECT             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_comments\` has multiple permissive policies for role \`dashboard_user\` for action \`DELETE\`. Policies include \`{"Users can delete own comments","Users can manage comments on posts they can see."}\`                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_comments","type":"table","schema":"public"} | multiple_permissive_policies_public_post_comments_dashboard_user_DELETE            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_comments\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{"Users can comment on visible posts","Users can insert comments on visible posts","Users can manage comments on posts they can see."}\`                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_comments","type":"table","schema":"public"} | multiple_permissive_policies_public_post_comments_dashboard_user_INSERT            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_comments\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{"Users can manage comments on posts they can see.","Users can view comments on visible posts"}\`                                                                                                                                                                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_comments","type":"table","schema":"public"} | multiple_permissive_policies_public_post_comments_dashboard_user_SELECT            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_likes\` has multiple permissive policies for role \`anon\` for action \`DELETE\`. Policies include \`{"Users can manage likes on posts they can see.","Users can unlike posts"}\`                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_likes","type":"table","schema":"public"}    | multiple_permissive_policies_public_post_likes_anon_DELETE                         |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_likes\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{"Users can like visible posts","Users can manage likes on posts they can see."}\`                                                                                                                                                                                                                                                     | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_likes","type":"table","schema":"public"}    | multiple_permissive_policies_public_post_likes_anon_INSERT                         |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_likes\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{"Users can manage likes on posts they can see.","Users can view likes on visible posts"}\`                                                                                                                                                                                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_likes","type":"table","schema":"public"}    | multiple_permissive_policies_public_post_likes_anon_SELECT                         |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_likes\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{"Users can manage likes on posts they can see.","Users can unlike posts"}\`                                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_likes","type":"table","schema":"public"}    | multiple_permissive_policies_public_post_likes_authenticated_DELETE                |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_likes\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{"Users can like visible posts","Users can manage likes on posts they can see."}\`                                                                                                                                                                                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_likes","type":"table","schema":"public"}    | multiple_permissive_policies_public_post_likes_authenticated_INSERT                |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_likes\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{"Users can manage likes on posts they can see.","Users can view likes on visible posts"}\`                                                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_likes","type":"table","schema":"public"}    | multiple_permissive_policies_public_post_likes_authenticated_SELECT                |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_likes\` has multiple permissive policies for role \`authenticator\` for action \`DELETE\`. Policies include \`{"Users can manage likes on posts they can see.","Users can unlike posts"}\`                                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_likes","type":"table","schema":"public"}    | multiple_permissive_policies_public_post_likes_authenticator_DELETE                |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_likes\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{"Users can like visible posts","Users can manage likes on posts they can see."}\`                                                                                                                                                                                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_likes","type":"table","schema":"public"}    | multiple_permissive_policies_public_post_likes_authenticator_INSERT                |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_likes\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{"Users can manage likes on posts they can see.","Users can view likes on visible posts"}\`                                                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_likes","type":"table","schema":"public"}    | multiple_permissive_policies_public_post_likes_authenticator_SELECT                |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_likes\` has multiple permissive policies for role \`dashboard_user\` for action \`DELETE\`. Policies include \`{"Users can manage likes on posts they can see.","Users can unlike posts"}\`                                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_likes","type":"table","schema":"public"}    | multiple_permissive_policies_public_post_likes_dashboard_user_DELETE               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_likes\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{"Users can like visible posts","Users can manage likes on posts they can see."}\`                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_likes","type":"table","schema":"public"}    | multiple_permissive_policies_public_post_likes_dashboard_user_INSERT               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.post_likes\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{"Users can manage likes on posts they can see.","Users can view likes on visible posts"}\`                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"post_likes","type":"table","schema":"public"}    | multiple_permissive_policies_public_post_likes_dashboard_user_SELECT               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.projects\` has multiple permissive policies for role \`anon\` for action \`DELETE\`. Policies include \`{"Users can delete own projects","Users can manage their own projects."}\`                                                                                                                                                                                                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"projects","type":"table","schema":"public"}      | multiple_permissive_policies_public_projects_anon_DELETE                           |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.projects\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{"Users can create own projects","Users can insert own projects","Users can manage their own projects."}\`                                                                                                                                                                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"projects","type":"table","schema":"public"}      | multiple_permissive_policies_public_projects_anon_INSERT                           |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.projects\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{"Users can manage their own projects.","Users can view own projects"}\`                                                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"projects","type":"table","schema":"public"}      | multiple_permissive_policies_public_projects_anon_SELECT                           |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.projects\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{"Users can manage their own projects.","Users can update own projects"}\`                                                                                                                                                                                                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"projects","type":"table","schema":"public"}      | multiple_permissive_policies_public_projects_anon_UPDATE                           |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.projects\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{"Users can delete own projects","Users can manage their own projects."}\`                                                                                                                                                                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"projects","type":"table","schema":"public"}      | multiple_permissive_policies_public_projects_authenticated_DELETE                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.projects\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{"Users can create own projects","Users can insert own projects","Users can manage their own projects."}\`                                                                                                                                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"projects","type":"table","schema":"public"}      | multiple_permissive_policies_public_projects_authenticated_INSERT                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.projects\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{"Users can manage their own projects.","Users can view own projects"}\`                                                                                                                                                                                                                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"projects","type":"table","schema":"public"}      | multiple_permissive_policies_public_projects_authenticated_SELECT                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.projects\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{"Users can manage their own projects.","Users can update own projects"}\`                                                                                                                                                                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"projects","type":"table","schema":"public"}      | multiple_permissive_policies_public_projects_authenticated_UPDATE                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.projects\` has multiple permissive policies for role \`authenticator\` for action \`DELETE\`. Policies include \`{"Users can delete own projects","Users can manage their own projects."}\`                                                                                                                                                                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"projects","type":"table","schema":"public"}      | multiple_permissive_policies_public_projects_authenticator_DELETE                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.projects\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{"Users can create own projects","Users can insert own projects","Users can manage their own projects."}\`                                                                                                                                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"projects","type":"table","schema":"public"}      | multiple_permissive_policies_public_projects_authenticator_INSERT                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.projects\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{"Users can manage their own projects.","Users can view own projects"}\`                                                                                                                                                                                                                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"projects","type":"table","schema":"public"}      | multiple_permissive_policies_public_projects_authenticator_SELECT                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.projects\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{"Users can manage their own projects.","Users can update own projects"}\`                                                                                                                                                                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"projects","type":"table","schema":"public"}      | multiple_permissive_policies_public_projects_authenticator_UPDATE                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.projects\` has multiple permissive policies for role \`dashboard_user\` for action \`DELETE\`. Policies include \`{"Users can delete own projects","Users can manage their own projects."}\`                                                                                                                                                                                                                                                     | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"projects","type":"table","schema":"public"}      | multiple_permissive_policies_public_projects_dashboard_user_DELETE                 |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.projects\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{"Users can create own projects","Users can insert own projects","Users can manage their own projects."}\`                                                                                                                                                                                                                     | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"projects","type":"table","schema":"public"}      | multiple_permissive_policies_public_projects_dashboard_user_INSERT                 |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.projects\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{"Users can manage their own projects.","Users can view own projects"}\`                                                                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"projects","type":"table","schema":"public"}      | multiple_permissive_policies_public_projects_dashboard_user_SELECT                 |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.projects\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{"Users can manage their own projects.","Users can update own projects"}\`                                                                                                                                                                                                                                                     | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"projects","type":"table","schema":"public"}      | multiple_permissive_policies_public_projects_dashboard_user_UPDATE                 |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.rooms\` has multiple permissive policies for role \`anon\` for action \`DELETE\`. Policies include \`{"Users can delete own project rooms","Users can delete rooms in own projects","Users can manage rooms of projects they own."}\`                                                                                                                                                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"rooms","type":"table","schema":"public"}         | multiple_permissive_policies_public_rooms_anon_DELETE                              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.rooms\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{"Users can create rooms for own projects","Users can insert rooms in own projects","Users can manage rooms of projects they own."}\`                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"rooms","type":"table","schema":"public"}         | multiple_permissive_policies_public_rooms_anon_INSERT                              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.rooms\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{"Users can manage rooms of projects they own.","Users can view own project rooms","Users can view rooms in own projects"}\`                                                                                                                                                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"rooms","type":"table","schema":"public"}         | multiple_permissive_policies_public_rooms_anon_SELECT                              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.rooms\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{"Users can manage rooms of projects they own.","Users can update own project rooms","Users can update rooms in own projects"}\`                                                                                                                                                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"rooms","type":"table","schema":"public"}         | multiple_permissive_policies_public_rooms_anon_UPDATE                              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.rooms\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{"Users can delete own project rooms","Users can delete rooms in own projects","Users can manage rooms of projects they own."}\`                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"rooms","type":"table","schema":"public"}         | multiple_permissive_policies_public_rooms_authenticated_DELETE                     |
